Time,End_time,Duration_s,Flow_Lmin,Litros_totales
1568582823,1568582840,17,3.2215384615384615,0.766
1568611279,1568611639,360,3.27,12.97
1568673410,1568674139,729,1.6347169811320754,3.169
1568701665,1568701718,53,3.663157894736842,2.348
1568705381,1568707092,1711,2.4385714285714286,0.661
1568716765,1568716773,8,4.095,0.566
1568722535,1568722552,17,0.48,0.078
1568748742,1568751414,2672,2.5509278350515463,28.687
1568789045,1568789067,22,3.0409090909090906,1.171
1568794124,1568794130,6,2.5542857142857143,0.298
1568807151,1568814334,7183,3.013559322033898,120.448
1568816639,1568816657,18,1.5074999999999998,0.408
1568873603,1568873615,12,3.03,0.569
1568878413,1568879576,1163,2.4299999999999997,3.669
1568884773,1568884789,16,1.698,0.357
1568958342,1568958347,5,3.05,0.305
1569020052,1569020053,1,0.44999999999999996,0.015
1569042666,1569042671,5,0.12,0.012
1569046790,1569047531,741,2.908888888888889,7.929
1569049854,1569050754,900,1.6312499999999999,3.879
1569062974,1569062986,12,0.12,0.026
1569069960,1569071439,1479,2.7625210084033616,7.222
1569088377,1569090968,2591,3.664477611940298,8.155
1569134457,1569134463,6,2.6999999999999997,0.315
1569137713,1569138204,491,2.792307692307692,8.167
1569142834,1569142837,3,1.425,0.095
1569217300,1569218207,907,2.4657142857142857,0.905
1569241267,1569245772,4505,3.575016393442623,31.644
1569248513,1569248516,3,3.6599999999999997,0.244
1569276724,1569278943,2219,1.562142857142857,3.06
1569304922,1569304926,4,3.4679999999999995,0.289
1569338730,1569338744,14,2.9353846153846153,0.694
1569385833,1569385837,4,2.6399999999999997,0.22
1569429603,1569429607,4,3.1079999999999997,0.259
1569480663,1569482333,1670,2.878292682926829,50.614
1569487323,1569487368,45,2.4646153846153847,0.656
1569493181,1569496179,2998,2.4265822784810123,62.642
1569499739,1569499798,59,2.608695652173913,1.846
1569506294,1569506483,189,2.676521739130435,4.543
1569512268,1569512290,22,3.5863636363636364,1.382
1569523846,1569525965,2119,2.7129310344827586,5.568
1569534556,1569534566,10,1.92,0.263
1569574618,1569574623,5,0.25999999999999995,0.019
1569606912,1569613158,6246,2.4994029850746267,62.035
1569616192,1569616252,60,0.7733333333333333,0.22
1569655153,1569656362,1209,2.8965625,11.636
1569659693,1569659705,12,7.195,1.583
1569668068,1569668073,5,1.656,0.158
1569669928,1569669986,58,1.9,1.813
1569695977,1569698813,2836,2.8017218543046356,14.92
1569743391,1569743397,6,2.2885714285714287,0.267
1569748141,1569748191,50,2.361,0.961
1569752922,1569752928,6,1.3319999999999999,0.158
1569777112,1569777119,7,1.38,0.185
1569789845,1569789884,39,1.548,0.991
1569793865,1569795328,1463,1.487142857142857,0.347
1569821071,1569821157,86,1.7733333333333334,1.158
1569867573,1569867579,6,0.42,0.029
1569872429,1569873524,1095,3.073846153846154,14.068
1569911774,1569912634,860,2.2766666666666664,1.88
1569915955,1569916108,153,4.838823529411764,8.589
1569918064,1569918403,339,2.582222222222222,8.492
1569920288,1569921145,857,1.38,0.342
1569929850,1569930235,385,2.01,1.631
1569934474,1569934481,7,0.9839999999999999,0.122
1569947363,1569947397,34,2.4496551724137934,1.245
1570031731,1570032686,955,0.4,0.02
1570111445,1570112443,998,2.847272727272727,0.618
1570135273,1570136763,1490,1.64625,0.509
1570168799,1570168869,70,1.3199999999999998,0.554
1570194783,1570194792,9,0.29142857142857137,0.06
1570223391,1570223410,19,2.3833333333333333,0.719
1570256511,1570257195,684,3.6888888888888887,3.072
1570265102,1570265122,20,2.488421052631579,0.837
1570273450,1570275015,1565,3.0394936708860762,6.45
1570280370,1570280375,5,2.46,0.207
1570282558,1570282564,6,2.34,0.273
1570344377,1570344990,613,2.4727272727272727,19.357
1570348543,1570348948,405,4.252,19.385
1570354267,1570361051,6784,2.5943697478991594,20.835
1570363557,1570367256,3699,3.4390443686006824,47.089
1570394186,1570394783,597,1.604,0.411
1570429666,1570429846,180,1.7957142857142856,3.435
1570511957,1570511966,9,2.06,0.347
1570551862,1570553096,1234,1.11375,5.447
1570557989,1570560563,2574,3.5029999999999997,4.042
1570600900,1570600941,41,1.2814285714285714,0.674
1570687481,1570688368,887,2.4,0.582
1570712636,1570712834,198,1.4914285714285713,0.558
1570715372,1570715410,38,3.21,0.387
1570720363,1570720805,442,3.320869565217391,11.028
1570723841,1570724321,480,4.9799999999999995,0.166
1570742479,1570742485,6,2.58,0.301
1570772932,1570772937,5,2.25,0.225
1570775181,1570775186,5,0.69,0.05
1570820263,1570820305,42,1.1228571428571428,1.427
1570839813,1570839818,5,0.12,0.012
1570859881,1570860755,874,2.3188235294117647,22.223
1570869447,1570869547,100,2.7184615384615385,2.681
1570894688,1570894827,139,3.30734693877551,3.296
1570896697,1570914779,18082,2.8865671641791044,274.711
1570916977,1570917023,46,2.773333333333333,0.492
1570919015,1570923176,4161,2.9370762711864407,44.646
1570947004,1570947009,5,0.12,0.012
1570950291,1570950631,340,1.9745454545454544,8.869
1570953256,1570953673,417,2.6675,14.063
1570956009,1570956024,15,0.9514285714285714,0.181
1570964055,1570964063,8,2.3499999999999996,0.241
1570971116,1570971125,9,2.5885714285714285,0.308
1570980814,1570981141,327,2.6729032258064516,11.611
1571001301,1571001717,416,1.14,11.179
1571031793,1571031802,9,1.7249999999999999,0.234
1571073226,1571073230,4,0.56,0.058
1571080964,1571081100,136,0.8781818181818182,0.905
1571094198,1571094203,5,0.312,0.028
1571119250,1571120750,1500,1.8096774193548386,1.471
1571137511,1571140221,2710,2.9555844155844158,9.974
1571146288,1571146712,424,3.44855421686747,13.793
1571203710,1571203716,6,0.8799999999999999,0.106
1571206040,1571206060,20,1.4584615384615383,0.332
1571293056,1571293063,7,3.4679999999999995,0.295
1571331157,1571332131,974,2.822857142857143,13.054
1571355709,1571355714,5,0.12,0.012
1571380005,1571380271,266,1.9829999999999997,8.564
1571471356,1571474271,2915,2.570027247956403,37.321
1571483480,1571483516,36,0.44666666666666666,0.428
1571488431,1571492041,3610,3.614413407821229,100.69
1571495224,1571495231,7,1.38,0.121
1571497294,1571497380,86,4.6777500000000005,6.575
1571505452,1571506190,738,2.9966666666666666,15.878
1571554280,1571556691,2411,1.8272727272727272,0.343
1571559378,1571560423,1045,2.0142857142857142,0.239
1571563177,1571563271,94,1.4475,3.647
1571685580,1571688700,3120,3.0333644859813083,38.497
1571726241,1571726973,732,0.885,0.426
1571744967,1571746302,1335,2.599811320754717,40.76
1571759300,1571759572,272,3.213157894736842,6.675
1571764495,1571764525,30,1.9933333333333332,0.983
1571771470,1571773916,2446,2.973939393939394,22.463
1571809840,1571810352,512,3.954315789473684,22.63
1571897092,1571897138,46,2.3066666666666666,0.422
1571982360,1571982408,48,2.6914285714285713,0.482
1572036231,1572036251,20,2.0752941176470587,0.645
1572070655,1572070663,8,2.025,0.272
1572097289,1572097293,4,2.136,0.178
1572216508,1572216526,18,2.36,0.753
1572248577,1572249924,1347,2.031063829787234,6.778
1572252584,1572253864,1280,4.256793893129771,29.678
1572259805,1572259807,2,0.8799999999999999,0.044
1572284113,1572284126,13,1.8949999999999998,0.408
1572291381,1572292469,1088,3.0315,22.55
1572294977,1572295078,101,2.6114285714285717,3.097
1593677480,1593677914,434,1.701176470588235,2.189
1593691394,1593692562,1168,1.790204081632653,5.27
1593695998,1593696070,72,2.3485714285714288,0.406
1593703872,1593705210,1338,1.4334146341463414,16.896
1593722551,1593724383,1832,2.3579310344827586,11.759
1593734705,1593735662,957,2.9027848101265823,19.286
1593741006,1593741204,198,0.14,0.404
1593755930,1593756539,609,1.74,4.763
1593768170,1593769965,1795,4.907368421052631,11.596
1593858151,1593860390,2239,2.5204545454545455,13.994
1593870830,1593870850,20,3.582,1.259
1593873136,1593873399,263,2.657142857142857,9.724
1593876269,1593876392,123,1.2257142857142855,0.576
1593888984,1593890750,1766,1.4458064516129032,19.338
1593893710,1593895714,2004,2.7413592233009707,7.745
1593937773,1593938992,1219,2.1337864077669906,10.585
1593942258,1593942518,260,1.4894117647058824,4.829
1593952988,1593954721,1733,2.474666666666667,5.565
1593962457,1593965530,3073,2.698686131386861,21.02
1593969784,1593972478,2694,2.368095238095238,19.977
1593974320,1593974416,96,1.1236363636363635,0.378
1593979158,1593981222,2064,2.0359999999999996,1.227
1593985109,1593985540,431,1.382608695652174,3.033
1593988012,1593988518,506,3.3114285714285714,4.57
1594015221,1594015225,4,5.364,0.447
1594035103,1594036256,1153,2.7023076923076923,1.698
1594039369,1594041819,2450,2.9132432432432434,40.025
1594047395,1594047438,43,2.6815384615384614,1.839
1594055373,1594057315,1942,1.5899999999999999,2.654
1594060522,1594060787,265,7.9312499999999995,3.695
1594066490,1594067817,1327,2.9961467889908255,8.893
1594070093,1594073814,3721,2.346451612903226,46.677
1594083322,1594083338,16,0.12,0.034
1594102819,1594102990,171,1.6520000000000001,0.727
1594108535,1594109513,978,1.785,15.669
1594118696,1594118942,246,1.98,0.998
1594121774,1594123934,2160,1.5190243902439025,1.75
1594131151,1594131164,13,1.002857142857143,0.153
1594142453,1594142710,257,0.9771428571428571,0.663
1594192833,1594194298,1465,2.7125,23.541
1594200440,1594201591,1151,1.4894117647058824,1.249
1594207209,1594208601,1392,2.88,17.678
1594213558,1594213841,283,2.195121951219512,2.753
1594218092,1594218943,851,1.5133333333333332,7.668
1594275719,1594278673,2954,1.3499999999999999,1.163
1594287657,1594287660,3,1.74,0.116
1594325270,1594325316,46,0.15999999999999998,0.096
1594338314,1594338334,20,1.2075,0.187
1594363890,1594365574,1684,1.6301694915254237,11.086
1594371273,1594371404,131,0.5519999999999999,0.3
1594380208,1594383200,2992,2.759372822299652,48.136
1594411990,1594413378,1388,0.12,0.01
1594452307,1594452322,15,1.6079999999999999,0.433
1594461035,1594461050,15,0.8099999999999999,0.107
1594467915,1594467981,66,1.1323809523809523,1.246
1594472218,1594473742,1524,2.2432,4.773
1594476245,1594476263,18,2.1557142857142857,0.515
1594480508,1594480517,9,1.2514285714285713,0.152
1594482381,1594482392,11,1.8599999999999999,0.377
1594486131,1594487012,881,1.8473684210526315,3.336
1594493607,1594494605,998,1.668,0.282
1594497721,1594500160,2439,1.6178571428571429,6.918
1594540671,1594540687,16,1.48,0.245
1594545395,1594545440,45,2.106666666666667,0.788
1594591143,1594591143,1,0.78,0.013
1594623542,1594624333,791,1.4433333333333334,0.995
1594627094,1594627287,193,2.0817391304347828,1.5
1594633198,1594633200,2,2.4,0.12
1594638208,1594642328,4120,3.2180224719101123,76.563
1594646299,1594647339,1040,4.1890909090909085,1.639
1594653211,1594653473,262,1.8866666666666665,1.566
1594667183,1594671918,4735,2.6685,34.5
1594708325,1594708344,19,1.9240000000000002,0.538
1594715741,1594716119,378,2.952142857142857,11.67
1594720287,1594722536,2249,2.4390697674418607,2.034
1594724919,1594726693,1774,3.9347619047619045,25.185
1594731916,1594732064,148,0.7875,0.387
1594738181,1594738256,75,1.8663157894736842,1.724
1594755655,1594755721,66,0.12,0.134
1594833229,1594839805,6576,2.184590163934426,71.554
1594843072,1594845644,2572,2.4008695652173913,13.31
1594849525,1594851818,2293,2.359032258064516,12.682
1594868986,1594869054,68,0.15,0.192
1594880503,1594881243,740,1.9461290322580647,3.254
1594887222,1594887236,14,0.41,0.059
1594896713,1594896915,202,0.9729411764705882,2.461
1594907694,1594907779,85,2.948181818181818,3.013
1594947780,1594947782,2,0.84,0.042
1594968152,1594968857,705,1.6414285714285715,0.387
1594971862,1594971926,64,2.243076923076923,1.056
1594977479,1594978799,1320,2.1243037974683543,20.486
1594989572,1594989884,312,0.495,1.263
1594993678,1594996229,2551,1.8276923076923075,18.042
1595001449,1595001669,220,2.7720000000000002,1.387
1595006620,1595006812,192,2.4299999999999997,1.001
1595038717,1595038729,12,0.6,0.084
1595063700,1595066835,3135,2.272682926829268,42.797
1595069324,1595070339,1015,3.7529203539823004,19.381
1595072359,1595080972,8613,2.6749090909090905,89.296
1595085455,1595085607,152,0.9923076923076923,0.709
1595092801,1595092839,38,0.12,0.078
1595098625,1595098965,340,1.377,1.533
1595105766,1595106044,278,1.6199999999999999,2.144
1595126772,1595126774,2,0.8999999999999999,0.036
1595145320,1595145338,18,2.175,0.626
1595147762,1595147783,21,2.85,1.008
1595150983,1595151126,143,2.74359375,6.218
1595154471,1595154484,13,3.3099999999999996,0.731
1595157191,1595160395,3204,2.6212244897959183,39.697
1595162997,1595163206,209,3.5246153846153847,5.761
1595169208,1595169218,10,4.398,0.883
1595171812,1595171919,107,2.4892682926829264,3.571
1595196966,1595196978,12,1.157142857142857,0.151
1595227846,1595229328,1482,2.04,0.537
1595241245,1595241250,5,0.12,0.012
1595252786,1595252788,2,1.88,0.094
1595262549,1595263187,638,0.8999999999999999,0.236
1595287085,1595288402,1317,3.218,1.948
1595296964,1595296975,11,0.15,0.026
1595316391,1595318273,1882,2.3907692307692305,1.728
1595320239,1595320486,247,2.46,6.295
1595323362,1595323638,276,2.9841176470588233,4.431
1595326084,1595326757,673,2.5625,1.088
1595330895,1595335405,4510,2.7909574468085108,78.055
1595337749,1595338159,410,2.4246153846153846,7.011
1595349575,1595349601,26,0.15999999999999998,0.056
1595403773,1595407528,3755,2.8028795811518323,39.052
1595412953,1595413159,206,2.145,0.819
1595415170,1595415329,159,1.8857142857142855,0.738
1595420371,1595422142,1771,1.791864406779661,6.083
1595430357,1595430561,204,1.632,0.788
1595434999,1595435797,798,1.5018749999999998,1.227
1595462041,1595462044,3,0.44999999999999996,0.023
1595487496,1595489988,2492,2.119148936170213,5.188
1595492812,1595492968,156,0.99,0.459
1595502884,1595504970,2086,2.532162162162162,9.679
1595514589,1595515826,1237,2.3936842105263154,0.874
1595519223,1595519238,15,0.12,0.032
1595528776,1595528940,164,3.2692499999999995,8.287
1595571340,1595571365,25,0.12,0.052
1595575329,1595575445,116,2.247,2.948
1595599461,1595599464,3,0.42,0.023
1595603938,1595605378,1440,3.327142857142857,45.247
1595608178,1595608178,1,7.14,0.119
1595641745,1595641755,10,0.12,0.022
1595661875,1595663205,1330,3.456774193548387,6.369
1595666104,1595666130,26,1.434,0.68
1595672477,1595672483,6,1.4,0.142
1595678150,1595681238,3088,2.0606999999999998,53.992
1595707429,1595707434,5,4.656,0.39
1595745457,1595745560,103,0.12,0.208
1595748058,1595749442,1384,2.379230769230769,1.961
1595767936,1595770566,2630,3.096774193548387,24.912
1595784479,1595784486,7,0.38571428571428573,0.047
1595834738,1595836471,1733,2.808,1.725
1595841651,1595844285,2634,2.601081081081081,16.211
1595849447,1595850907,1460,2.047407407407407,18.421
1595853339,1595853521,182,0.83,0.437
1595869483,1595870733,1250,3.9461538461538463,1.784
1595873959,1595878447,4488,2.5099115044247786,31.524
1595881727,1595883447,1720,2.2842857142857143,3.01
1595892384,1595893035,651,2.496880733944954,11.86
1595895448,1595895927,479,3.28,31.633
1595921797,1595922056,259,2.7116129032258063,11.221
1595924345,1595924407,62,2.7779999999999996,2.038
1595930725,1595931380,655,3.316981132075471,11.544
1595936168,1595939249,3081,3.128333333333333,56.444
1595945224,1595946972,1748,2.648181818181818,1.022
1595963271,1595963274,3,0.18,0.01
1595976304,1595977927,1623,0.15999999999999998,0.014
1596024120,1596024996,876,3.2237837837837833,35.775
1596032633,1596032638,5,5.91,0.712
1596036210,1596036444,234,3.06,3.747
1596040709,1596043404,2695,1.907142857142857,0.99
1596054229,1596055650,1421,1.22,0.158
1596062261,1596062267,6,0.12,0.014
1596092187,1596094439,2252,1.5923076923076924,10.316
1596096596,1596096616,20,2.4257142857142857,0.311
1596104563,1596110270,5707,2.5841860465116278,27.476
1596152041,1596152141,100,2.7329999999999997,4.545
1596176036,1596176398,362,2.567142857142857,17.411
1596185172,1596187485,2313,2.133529411764706,10.319
1596196573,1596198029,1456,2.825,1.279
1596202612,1596202781,169,2.4375999999999998,6.805
1596210643,1596210765,122,3.4305882352941177,3.359
1596212708,1596212978,270,0.12,0.542
1596227601,1596227618,17,1.056,0.114
1596231123,1596231230,107,3.7241999999999997,6.673
1596266724,1596269399,2675,2.178260869565217,37.273
1596282403,1596284045,1642,3.2137499999999997,5.496
1596295665,1596296755,1090,0.7919999999999999,1.372
1596307083,1596307397,314,1.8933333333333333,4.276
1596321476,1596321531,55,0.12,0.112
1596351917,1596355881,3964,3.2581967213114753,25.155
1596358142,1596359628,1486,2.202739726027397,6.23
1596362019,1596362031,12,0.7854545454545455,0.148
1596364923,1596371446,6523,2.4156774193548385,53.797
1596375688,1596375696,8,4.806666666666667,0.721
1596387541,1596387701,160,3.0442857142857145,8.114
1596390097,1596390107,10,2.268,0.241
1596394857,1596395107,250,1.9309090909090907,4.074
1596399912,1596401492,1580,1.983302752293578,3.875
1596417415,1596417420,5,4.25,0.425
1596438473,1596439578,1105,1.595,0.654
1596441805,1596441820,15,3.5879999999999996,0.966
1596481663,1596481667,4,0.12,0.01
1596494645,1596494843,198,2.6399999999999997,2.948
1596512088,1596512111,23,0.15999999999999998,0.05
1596519656,1596519696,40,0.12,0.082
1596533542,1596533598,56,2.997446808510638,2.649
1596536063,1596536162,99,2.346,2.985
1596539471,1596541564,2093,2.834845360824742,13.049
1596544993,1596547263,2270,3.4288235294117646,2.258
1596549319,1596551706,2387,2.136842105263158,5.521
1596554068,1596554089,21,3.10125,0.839
1596556980,1596560725,3745,2.716551724137931,35.863
1596612905,1596613503,598,1.905,0.759
1596618028,1596618270,242,3.262641509433962,5.41
1596622336,1596622947,611,2.178260869565217,0.981
1596630725,1596630904,179,2.648181818181818,13.76
1596633737,1596636729,2992,1.3233333333333335,22.238
1596645228,1596645232,4,1.788,0.149
1596652487,1596653617,1130,2.2271428571428573,4.943
1596697257,1596699030,1773,1.7916666666666665,4.038
1596705544,1596706022,478,0.6927272727272726,1.063
1596709020,1596709388,368,1.0875,0.996
1596713294,1596715541,2247,2.673898305084746,31.029
1596736846,1596737317,471,0.15,0.946
1596781871,1596783295,1424,2.8004999999999995,11.501
1596788464,1596793061,4597,2.660913705583756,38.636
1596797113,1596797259,146,1.416774193548387,1.56
1596829775,1596829875,100,4.981978021978022,8.091
1596859767,1596859846,79,0.12,0.16
1596870620,1596873549,2929,2.8083870967741933,8.787
1596893823,1596893826,3,0.18,0.01
1596904099,1596904106,7,0.525,0.043
1596912045,1596912547,502,1.05,4.236
1596919820,1596919826,6,2.1999999999999997,0.269
1596975188,1596975432,244,2.2745454545454544,2.06
1596979736,1596979788,52,2.6242105263157893,0.969
1596983917,1596983953,36,2.511428571428571,0.632
1596989867,1596989874,7,3.214285714285714,0.435
1596991745,1596994510,2765,4.113687707641196,30.267
1596996432,1596996578,146,1.478181818181818,1.195
1597026709,1597027637,928,0.15999999999999998,0.012
1597175108,1597175358,250,4.6657142857142855,18.611
1597178317,1597178322,5,3.6599999999999997,0.366
1597190180,1597192891,2711,7.561379310344827,16.357
1597262974,1597263138,164,0.13333333333333333,0.332
1597328452,1597328489,37,10.778709677419355,6.953
1597379680,1597380029,349,0.13714285714285712,0.702
1597584209,1597584240,31,2.6399999999999997,3.846
1597616359,1597616833,474,0.12,0.95
1597765955,1597765979,24,2.3939999999999997,0.929
1597774932,1597778882,3950,3.3590721649484534,28.438
1597782445,1597782451,6,1.44,0.146
1597797960,1597798101,141,0.144,0.286
1597801194,1597801194,1,0.6599999999999999,0.011
1597816555,1597822274,5719,4.210344827586207,9.611
1597867398,1597867721,323,0.14,0.65
1597879036,1597879051,15,6.4959999999999996,1.743
1597904687,1597904765,78,6.605999999999999,3.522
1597915756,1597915789,33,5.844374999999999,3.321
1597918597,1597918801,204,3.1706493506493505,8.789
1597942918,1597943144,226,6.579130434782609,19.48
1597947150,1597948817,1667,6.207272727272727,2.428
1597956816,1597960571,3755,5.562068965517241,9.064
1597985368,1597985485,117,0.12,0.236
1597993278,1597993826,548,4.782,4.263
1597997953,1597997996,43,5.0175,3.618
1598025693,1598025708,15,7.925000000000001,2.215
1598060826,1598061061,235,6.722950819672131,21.647
1598082286,1598082872,586,5.036842105263157,3.413
1598087591,1598087620,29,5.7092307692307696,2.603
1598091840,1598091854,14,5.267142857142857,1.334
1598097149,1598097352,203,5.597727272727273,10.474
1598112691,1598114931,2240,4.122105263157895,6.526
1598149561,1598149597,36,8.097692307692308,3.827
1598175430,1598175468,38,7.244571428571429,4.524
1598217663,1598220103,2440,4.2631304347826084,13.939
1598255932,1598257098,1166,4.731932773109244,12.191
1598274821,1598274855,34,3.084375,1.718
1598278579,1598278588,9,0.12,0.02
1598343562,1598343568,6,1.33,0.135
1598350524,1598350845,321,1.5646478873239438,9.698
1598357211,1598357579,368,0.12,0.738
1598396866,1598397163,297,6.067826086956522,38.959
1598426156,1598426744,588,0.78,2.546
1598429725,1598429938,213,2.593246753246753,4.34
1598432774,1598433503,729,3.67,7.407
1598441908,1598441937,29,3.465,1.47
1598448087,1598448545,458,2.3463157894736844,2.416
1598456327,1598465801,9474,2.3981385729058946,162.793
1598473260,1598479798,6538,2.525853658536585,27.134
1598506763,1598509593,2830,1.962142857142857,7.078
1598517479,1598517803,324,0.6224999999999999,0.717
1598525994,1598527667,1673,2.687619047619047,3.762
1598533854,1598534035,181,3.009333333333333,2.707
1598541091,1598541341,250,2.34375,3.033
1598545689,1598547363,1674,2.5730434782608693,6.362
1598576946,1598576951,5,5.569999999999999,0.557
1598579234,1598579238,4,0.12,0.01
1598590611,1598590734,123,0.12,0.248
1598598029,1598600433,2404,2.1270329670329673,11.284
1598604921,1598605135,214,3.0923684210526314,5.983
1598608880,1598608893,13,4.024285714285714,0.939
1598612922,1598614757,1835,2.758021978021978,5.176
1598625590,1598627147,1557,2.0713043478260866,3.069
1598631945,1598632492,547,2.094782608695652,1.9
1598636782,1598639966,3184,2.5995652173913046,3.462
1598663713,1598663940,227,0.12,0.456
1598666852,1598666859,7,5.434285714285714,0.757
1598684829,1598685395,566,1.694,1.105
1598693230,1598693247,17,2.215,0.455
1598695764,1598695774,10,1.02,0.112
1598699564,1598700901,1337,4.127205882352941,37.622
1598703570,1598703882,312,2.047142857142857,12.021
1598709615,1598709662,47,2.7430434782608697,2.193
1598712310,1598712331,21,1.7,0.626
1598716620,1598716636,16,2.0485714285714285,0.484
1598720762,1598722135,1373,3.6917948717948716,16.607
1598733605,1598734827,1222,5.44,1.481
1598750340,1598750406,66,0.12,0.134
1598754975,1598755025,50,7.9712499999999995,6.849
1598771900,1598772136,236,1.823283582089552,3.582
1598781391,1598781407,16,1.722,0.301
1598789002,1598789459,457,1.690909090909091,1.204
1598794280,1598796791,2511,2.3719047619047617,15.299
1598825430,1598825576,146,1.817142857142857,2.224
1598858387,1598859650,1263,1.5461538461538462,1.049
1598862539,1598862548,9,1.7742857142857142,0.267
1598865005,1598865429,424,1.7127272727272727,2.665
1598887185,1598888249,1064,1.508,4.529
1598890386,1598891066,680,4.26,1.279
1598895987,1598896497,510,3.1302857142857143,11.229
1598899806,1598901594,1788,2.0171134020618555,7.619
1598913081,1598913481,400,0.12,0.802
1598945007,1598945566,559,1.77,0.566
1598951601,1598951616,15,3.7359999999999998,1.001
1598957277,1598958204,927,2.090561797752809,6.555
1598965303,1598965336,33,3.57,1.992
1598972421,1598972436,15,1.65,0.185
1598981435,1598982100,665,2.989959183673469,20.217
1598985887,1598985912,25,0.63,0.164
1598993366,1598993705,339,1.5811267605633803,2.511
1598995927,1598995955,28,1.69125,0.477
1599009176,1599009186,10,4.002,0.671
1599015076,1599015327,251,0.12,0.504
1599033692,1599033697,5,1.296,0.135
1599036781,1599036781,1,0.6599999999999999,0.011
1599039972,1599039972,1,4.14,0.069
1599042275,1599042275,1,1.44,0.024
1599046503,1599046547,44,3.0572093023255813,2.298
1599048947,1599051039,2092,3.735,13.116
1599057996,1599058000,4,2.196,0.183
1599064364,1599064413,49,4.515652173913043,3.786
1599069947,1599070030,83,2.2043478260869565,2.922
1599092412,1599092825,413,7.107391304347826,11.711
1599102825,1599103050,225,0.12,0.452
1599115207,1599115791,584,1.2046153846153846,1.405
1599118086,1599121859,3773,2.9511462450592885,16.939
1599123723,1599123729,6,1.74,0.203
1599125830,1599125846,16,1.7657142857142856,0.454
1599132546,1599135501,2955,2.5602197802197804,14.741
1599137907,1599138444,537,1.212,2.372
1599157481,1599158036,555,2.582307692307692,2.231
1599183002,1599183030,28,2.7955555555555556,1.352
1599191928,1599192073,145,0.12,0.292
1599198918,1599199307,389,1.2553846153846153,1.026
1599209935,1599209997,62,9.27103448275862,9.631
1599217760,1599217792,32,3.3225,1.475
1599221432,1599221778,346,2.1946875,3.196
1599234729,1599235007,278,4.284761904761905,9.403
1599239566,1599241133,1567,2.6266019417475728,13.503
1599254737,1599254963,226,0.12,0.454
1599274343,1599274355,12,5.652,0.948
1599281476,1599281555,79,0.12,0.16
1599290423,1599292341,1918,2.1385185185185183,14.687
1599295572,1599295578,6,2.5599999999999996,0.316
1599297973,1599297997,24,2.9099999999999997,1.215
1599305909,1599312137,6228,3.912647058823529,25.086
1599314399,1599314881,482,2.76,0.092
1599319841,1599321521,1680,2.556,2.354
1599325677,1599326726,1049,1.83625,1.619
1599331639,1599331671,32,1.4577777777777778,0.743
1599359073,1599359936,863,5.142295081967212,6.208
1599373884,1599377161,3277,2.186384778012685,33.72
1599568500,1599569087,587,3.3040000000000003,1.799
1599571333,1599571344,11,2.2963636363636364,0.466
1599577167,1599577214,47,0.12,0.096
1599586124,1599586598,474,6.386428571428572,10.502
1599589762,1599590563,801,1.826086956521739,1.131
1599596931,1599596982,51,0.12,0.104
1599608641,1599608794,153,2.024516129032258,3.264
1599613763,1599613859,96,0.12,0.194
1599631571,1599631961,390,1.4749999999999999,1.1
1599634644,1599634656,12,0.636,0.069
1599637450,1599637455,5,4.8149999999999995,0.325
1599639475,1599639643,168,0.23,0.349
1599655711,1599655718,7,0.12,0.016
1599688907,1599689304,397,4.7036842105263155,17.499
1599704171,1599704240,69,0.15999999999999998,0.27
1599719910,1599720160,250,5.5487179487179485,11.876
1599734001,1599734034,33,0.15999999999999998,0.072
1599736419,1599737024,605,2.561052631578947,4.468
1599746228,1599747393,1165,4.756521739130434,25.637
1599749253,1599750133,880,4.46,0.733
1599754122,1599754130,8,0.14,0.02
1599759362,1599759405,43,0.12,0.088
1599775964,1599776326,362,1.575,1.019
1599781031,1599781109,78,4.367999999999999,5.405
1599796735,1599796759,24,0.12,0.05
1599806835,1599806993,158,2.919473684210526,8.233
1599821726,1599822572,846,3.243,1.152
1599825016,1599827147,2131,3.4012499999999997,7.901
1599838090,1599838099,9,0.12,0.02
1599851798,1599851845,47,3.4546666666666663,2.765
1599857612,1599857624,12,0.18,0.028
1599860361,1599860366,5,0.15,0.014
1599893435,1599894203,768,2.745,4.659
1599896034,1599896367,333,2.900816326530612,19.087
1599904846,1599910002,5156,2.1322018348623852,50.476
1599914725,1599915280,555,1.4785714285714284,1.469
1599920930,1599921521,591,1.908,1.482
1599934350,1599936683,2333,2.5940506329113924,11.265
1599945041,1599945054,13,4.901538461538461,1.154
1599952696,1599952724,28,0.12,0.058
1599955384,1599955439,55,0.12,0.112
1599980731,1599981008,277,2.126153846153846,3.57
1599983486,1599983580,94,2.207586206896552,1.773
1599986133,1599986161,28,0.9369230769230769,0.282
1599994382,1599997069,2687,2.831454545454545,50.235
1600013190,1600013473,283,1.712,1.011
1600016775,1600016782,7,3.27,0.436
1600022861,1600022890,29,0.12,0.06
1600102320,1600102320,1,1.2,0.02
1600107135,1600107143,8,1.665,0.159
1600147718,1600148824,1106,3.1066666666666665,0.47
1600152363,1600152698,335,1.5,2.441
1600164197,1600167856,3659,2.6723076923076925,76.364
1600171615,1600172660,1045,3.196153846153846,7.468
1600178215,1600179733,1518,1.3,0.144
1600182387,1600183141,754,2.3137499999999998,15.479
1600192675,1600198097,5422,2.98601226993865,24.021
1600207718,1600207739,21,3.3089999999999997,1.17
