Time,End_time,Duration_s,Flow_Lmin,Litros_totales,Dispositivo
1600795647,1600804060,8413,2.774628975265017,31.963,lavaplatos
1600802306,1600802549,243,2.761764705882353,1.743,lavamanos
1600806196,1600806228,32,1.0699999999999998,0.254,lavamanos
1600807836,1600808196,360,0.72,4.319999999999999,inodoro
1600808043,1600808133,90,3.325454545454545,4.463,lavaplatos
1600810012,1600816075,6063,3.417457627118644,7.136,lavaplatos
1600815137,1600815497,360,0.72,4.319999999999999,inodoro
1600815649,1600815812,163,1.0395348837209302,2.344,lavamanos
1600838841,1600839003,162,1.8931428571428568,4.031,lavamanos
1600839273,1600839633,360,0.72,4.319999999999999,inodoro
1600840199,1600840212,13,1.4442857142857144,0.337,lavamanos
1600846529,1600846555,26,3.33,0.375,lavamanos
1600855833,1600855888,55,2.42,1.886,lavamanos
1600855896,1600856715,819,5.535,5.144,lavaplatos
1600874264,1600874498,234,1.8741176470588237,1.129,lavaplatos
1600874444,1600874963,519,2.873846153846154,2.338,lavamanos
1600874455,1600874815,360,0.72,4.319999999999999,inodoro
1600891600,1600891616,16,1.815,0.515,lavamanos
1600897720,1600898080,360,0.72,4.319999999999999,inodoro
1600897735,1600897781,46,1.2525,0.423,lavamanos
1600926370,1600927382,1012,1.7326315789473683,8.052,lavaplatos
1600927726,1600928086,360,0.72,4.319999999999999,inodoro
1600927876,1600927965,89,2.071304347826086,2.56,lavamanos
1600927976,1600928921,945,4.96247191011236,25.069,ducha
1600928983,1600929481,498,1.3199999999999998,0.456,lavamanos
1600930127,1600930487,360,0.72,4.319999999999999,inodoro
1600935161,1600936691,1530,6.058909090909091,6.322,lavaplatos
1600938580,1600938725,145,2.2915068493150685,3.604,lavamanos
1600951329,1600951868,539,1.5885106382978722,7.942,lavaplatos
1600952889,1600952914,25,0.708,0.101,lavamanos
1600956771,1600956830,59,0.41,0.149,lavaplatos
1600957571,1600957941,370,5.564909090909091,34.206,ducha
1600957584,1600957628,44,4.14,0.966,lavamanos
1600958552,1600958594,42,3.594,2.591,lavamanos
1600980062,1600980102,40,0.7971428571428572,0.354,lavamanos
1600980160,1600980520,360,0.72,4.319999999999999,inodoro
1601016607,1601016619,12,0.68,0.149,lavamanos
1601016915,1601017398,483,2.783333333333333,0.893,lavaplatos
1601017538,1601017898,360,0.72,4.319999999999999,inodoro
1601020330,1601021925,1595,2.5244444444444443,5.064,lavaplatos
1601023534,1601023894,360,0.72,4.319999999999999,inodoro
1601024982,1601025022,40,0.994736842105263,0.377,lavamanos
1601026853,1601026857,4,1.728,0.144,lavamanos
1601031377,1601035215,3838,1.657372881355932,30.483,lavaplatos
1601032056,1601032745,689,1.8818181818181816,1.459,lavamanos
1601034992,1601035352,360,0.72,4.319999999999999,inodoro
1601040634,1601040653,19,0.7578947368421053,0.253,lavamanos
1601041568,1601041578,10,0.72,0.072,lavaplatos
1601041825,1601041827,2,0.39,0.015,lavamanos
1601047063,1601047389,326,1.1133333333333333,0.855,lavaplatos
1601049043,1601052345,3302,5.012560175054705,41.788,ducha
1601049666,1601049916,250,3.631153846153846,3.501,lavamanos
1601049786,1601050532,746,2.9125,1.273,lavaplatos
1601051618,1601052126,508,1.96848,11.139,lavamanos
1601053870,1601053973,103,1.26,1.939,lavamanos
1601055068,1601055428,360,0.72,4.319999999999999,inodoro
1601055898,1601056289,391,0.495,0.809,lavaplatos
1601055942,1601055959,17,2.212941176470588,0.672,lavamanos
1601074237,1601074258,21,0.912,0.325,lavamanos
1601103634,1601104246,612,1.7033333333333334,0.563,lavaplatos
1601105770,1601106130,360,0.72,4.319999999999999,inodoro
1601105940,1601106135,195,2.299375,4.256,lavamanos
1601110205,1601112638,2433,3.3257142857142856,1.694,lavaplatos
1601110951,1601111311,360,0.72,4.319999999999999,inodoro
1601115401,1601116103,702,3.0085714285714285,24.007,lavaplatos
1601115500,1601115534,34,1.248,0.164,lavamanos
1601116209,1601116228,19,1.2966666666666666,0.436,lavamanos
1601118859,1601124247,5388,2.0714516129032257,19.701,lavaplatos
1601120010,1601120054,44,1.656923076923077,0.493,lavamanos
1601121011,1601121051,40,1.38,0.271,lavamanos
1601124063,1601124113,50,2.630322580645161,1.534,lavamanos
1601126451,1601126478,27,2.589,0.969,lavamanos
1601126570,1601127683,1113,1.5105882352941176,0.57,lavaplatos
1601132890,1601133250,360,0.72,4.319999999999999,inodoro
1601133067,1601133121,54,2.493103448275862,1.347,lavamanos
1601133554,1601134014,460,5.849431279620853,44.308,ducha
1601134003,1601134003,1,0.36,0.006,lavamanos
1601134617,1601134679,62,5.467499999999999,3.26,lavamanos
1601135392,1601135752,360,0.72,4.319999999999999,inodoro
1601137104,1601138618,1514,1.2985714285714285,0.677,lavaplatos
1601148901,1601149261,360,0.72,4.319999999999999,inodoro
1601194669,1601196155,1486,2.2882666666666664,24.337,lavaplatos
1601195202,1601195562,360,0.72,4.319999999999999,inodoro
1601195212,1601195233,21,4.0600000000000005,0.438,lavamanos
1601196523,1601196863,340,2.154705882352941,2.767,lavamanos
1601196673,1601196959,286,5.414296875,25.908,ducha
1601197721,1601198215,494,1.472142857142857,0.75,lavamanos
1601211754,1601211780,26,1.3941176470588237,0.442,lavamanos
1601211946,1601215402,3456,2.2593220338983047,58.714,lavaplatos
1601214906,1601214953,47,2.322,0.481,lavamanos
1601216186,1601216635,449,1.449230769230769,0.45,lavamanos
1601216212,1601216572,360,0.72,4.319999999999999,inodoro
1601221700,1601221980,280,1.6228571428571428,0.832,lavamanos
1601223672,1601224032,360,0.72,4.319999999999999,inodoro
1601224584,1601226229,1645,3.2585714285714285,5.008,lavaplatos
1601224702,1601224765,63,1.5617142857142856,1.043,lavamanos
1601228495,1601228534,39,3.612,1.081,lavaplatos
1601229940,1601229999,59,2.6225454545454547,2.592,lavamanos
1601230667,1601230855,188,4.462105263157894,4.831,lavaplatos
1601230690,1601230748,58,2.964375,1.743,lavamanos
1601231531,1601231718,187,4.748571428571428,14.769,ducha
1601231614,1601231866,252,2.316867469879518,10.399,lavamanos
1601238252,1601238314,62,1.586,1.239,lavamanos
1601244557,1601244917,360,0.72,4.319999999999999,inodoro
1601274005,1601274035,30,1.8035294117647056,0.577,lavaplatos
1601274495,1601274810,315,1.7248484848484849,3.07,lavamanos
1601275140,1601275500,360,0.72,4.319999999999999,inodoro
1601276293,1601276653,360,0.72,4.319999999999999,inodoro
1601277923,1601277935,12,0.715,0.158,lavamanos
1601284668,1601284686,18,1.92,0.128,lavaplatos
1601286134,1601286149,15,2.952,0.744,lavamanos
1601286672,1601286710,38,3.7966666666666655,1.271,lavaplatos
1601290743,1601294088,3345,3.701739130434783,53.528,lavaplatos
1601293955,1601294333,378,0.931304347826087,2.223,lavamanos
1601295202,1601295562,360,0.72,4.319999999999999,inodoro
1601301443,1601301487,44,2.1507692307692308,0.595,lavamanos
1601303420,1601303439,19,1.893333333333333,0.608,lavamanos
1601303506,1601303866,360,0.72,4.319999999999999,inodoro
1601306413,1601306773,360,0.72,4.319999999999999,inodoro
1601306564,1601306593,29,2.548,0.716,lavaplatos
1601315514,1601320340,4826,2.8692086330935247,19.912,lavaplatos
1601316868,1601316870,2,0.39,0.015,lavamanos
1601317749,1601318109,360,0.72,4.319999999999999,inodoro
1601323139,1601323142,3,1.485,0.099,lavaplatos
1601326421,1601326696,275,2.1591044776119404,6.673,lavaplatos
1601329769,1601329802,33,2.841818181818182,1.125,lavaplatos
1601360325,1601360488,163,0.8624999999999999,0.427,lavamanos
1601360672,1601360708,36,1.9234285714285717,1.188,lavaplatos
1601362850,1601362943,93,1.115,0.544,lavamanos
1601366802,1601366840,38,1.64,0.306,lavamanos
1601374218,1601374229,11,0.4499999999999999,0.046,lavamanos
1601375576,1601376130,554,5.117514450867052,32.25,ducha
1601376230,1601376332,102,3.0908108108108108,4.263,lavamanos
1601377309,1601377669,360,0.72,4.319999999999999,inodoro
1601413720,1601414620,900,0.7092857142857143,0.532,lavamanos
1601413785,1601414620,835,0.12,1.672,ducha
1601415075,1601415435,360,0.72,4.319999999999999,inodoro
1601416045,1601416080,35,0.71,0.256,lavamanos
1601446922,1601446972,50,0.8657142857142857,0.423,lavamanos
1601447946,1601450780,2834,3.0874809160305343,14.965,lavaplatos
1601448662,1601449820,1158,5.489158878504672,55.304,ducha
1601448703,1601448778,75,3.671351351351351,2.479,lavamanos
1601448801,1601449161,360,0.72,4.319999999999999,inodoro
1601449872,1601449905,33,0.99,0.215,lavamanos
1601451054,1601451082,28,1.14,0.272,lavamanos
1601452100,1601452460,360,0.72,4.319999999999999,inodoro
1601456944,1601458097,1153,3.3430188679245285,3.464,lavamanos
1601457928,1601458288,360,0.72,4.319999999999999,inodoro
1601460646,1601460651,5,0.5499999999999999,0.055,lavamanos
1601467104,1601467124,20,1.158,0.215,lavamanos
1601472238,1601472272,34,2.8866666666666667,0.596,lavamanos
1601473945,1601473962,17,0.6952941176470587,0.208,lavamanos
1601474618,1601474626,8,1.7333333333333334,0.26,lavaplatos
1601479001,1601479383,382,2.273333333333333,1.785,lavaplatos
1601479465,1601479963,498,5.76843956043956,48.064,ducha
1601479871,1601479954,83,0.12,0.168,lavamanos
1601480715,1601480786,71,2.705294117647058,1.717,lavamanos
1601497504,1601497541,37,1.3411764705882352,0.469,lavamanos
1601497923,1601498283,360,0.72,4.319999999999999,inodoro
1601511456,1601512075,619,2.302325581395349,3.191,lavamanos
1601511893,1601512253,360,0.72,4.319999999999999,inodoro
1601513505,1601513557,52,1.26,0.144,lavamanos
1601533767,1601534127,360,0.72,4.319999999999999,inodoro
1601535472,1601535479,7,2.9475,0.393,lavaplatos
1601540856,1601541216,360,0.72,4.319999999999999,inodoro
1601541344,1601541704,360,0.72,4.319999999999999,inodoro
1601552139,1601552783,644,3.858333333333333,50.757,lavaplatos
1601552623,1601552651,28,1.83375,0.524,lavamanos
1601553545,1601553943,398,1.8107462686567164,2.246,lavamanos
1601554307,1601554667,360,0.72,4.319999999999999,inodoro
1601554790,1601556280,1490,3.1287197231833908,39.819,lavaplatos
1601556455,1601556500,45,1.56,0.577,lavamanos
1601558730,1601560243,1513,3.04,0.152,lavaplatos
1601563009,1601563056,47,3.871304347826087,1.608,lavaplatos
1601563978,1601564356,378,2.9353125,3.583,lavamanos
1601569150,1601569165,15,2.2885714285714287,0.458,lavaplatos
1601574489,1601574849,360,0.72,4.319999999999999,inodoro
1601574934,1601575697,763,2.355652173913043,2.877,lavaplatos
1601575742,1601575764,22,0.6466666666666667,0.251,lavamanos
1601577541,1601577547,6,0.8099999999999999,0.117,lavamanos
1601591512,1601591595,83,5.566153846153847,3.91,lavaplatos
1601601182,1601601202,20,0.28,0.106,lavamanos
1601618612,1601618693,81,1.598181818181818,0.48,lavaplatos
1601618823,1601618906,83,1.919230769230769,2.661,lavamanos
1601618977,1601619181,204,4.936421052631578,16.753,ducha
1601619922,1601620449,527,0.7566666666666666,2.66,lavamanos
1601621289,1601621649,360,0.72,4.319999999999999,inodoro
1601632883,1601632918,35,2.36,0.408,lavamanos
1601636676,1601636680,4,0.216,0.018,lavamanos
1601645863,1601645893,30,2.543076923076923,0.639,lavamanos
1601655166,1601655405,239,1.817142857142857,0.721,lavaplatos
1601659201,1601659292,91,1.8304225352112675,2.348,lavaplatos
1601663690,1601663721,31,0.96,0.374,lavamanos
1601664497,1601667885,3388,3.023076923076923,40.152,lavaplatos
1601665521,1601665881,360,0.72,4.319999999999999,inodoro
1601670772,1601671266,494,5.39595652173913,44.398,ducha
1601671125,1601671517,392,2.181724137931034,2.319,lavamanos
1601706670,1601706677,7,2.325,0.31,lavaplatos
1601707150,1601707510,360,0.72,4.319999999999999,inodoro
1601707242,1601707544,302,1.843888888888889,6.947,lavamanos
1601713874,1601713897,23,2.0733333333333333,0.341,lavamanos
1601715274,1601715376,102,6.797441860465116,10.348,lavaplatos
1601720612,1601720655,43,1.7976,0.849,lavamanos
1601723345,1601723356,11,0.2599999999999999,0.031,lavamanos
1601730946,1601730960,14,5.473333333333334,0.833,lavamanos
1601738073,1601738518,445,5.06135593220339,37.646,ducha
1601738583,1601738625,42,1.6566666666666665,0.578,lavamanos
1601739021,1601739381,360,0.72,4.319999999999999,inodoro
1601739338,1601740789,1451,2.300952380952381,5.791,lavaplatos
1601739380,1601739431,51,0.8271428571428572,0.447,lavamanos
1601746374,1601746403,29,2.376,0.488,lavaplatos
1601757058,1601757418,360,0.72,4.319999999999999,inodoro
1601766175,1601766535,360,0.72,4.319999999999999,inodoro
1601795198,1601797174,1976,3.6,38.397,lavaplatos
1601795902,1601795917,15,0.584,0.157,lavamanos
1601796050,1601796410,360,0.72,4.319999999999999,inodoro
1601796890,1601797160,270,0.3,0.01,lavamanos
1601800151,1601801228,1077,4.5888679245283015,8.658,lavaplatos
1601801293,1601801309,16,1.5975,0.428,lavamanos
1601803554,1601803593,39,0.888,0.235,lavamanos
1601804169,1601806564,2395,0.7899999999999999,1.771,lavaplatos
1601804768,1601805128,360,0.72,4.319999999999999,inodoro
1601805068,1601805129,61,1.7494736842105263,1.238,lavamanos
1601805110,1601806596,1486,5.939614890885751,118.839,ducha
1601805984,1601806353,369,1.2385714285714284,0.333,lavamanos
1601807015,1601807078,63,2.5302439024390244,1.909,lavamanos
1601807409,1601807769,360,0.72,4.319999999999999,inodoro
1601837735,1601837748,13,0.8630769230769231,0.202,lavamanos
1601837791,1601840598,2807,2.2478571428571428,7.553,lavaplatos
1601838453,1601838462,9,1.08,0.18,lavamanos
1601838527,1601838887,360,0.72,4.319999999999999,inodoro
1601845808,1601845850,42,0.5666666666666667,0.391,lavamanos
1601881639,1601881665,26,1.365,0.22,lavamanos
1601881774,1601882134,360,0.72,4.319999999999999,inodoro
1601882200,1601882231,31,3.1548387096774198,1.684,lavaplatos
1601882711,1601883071,360,0.72,4.319999999999999,inodoro
1601882746,1601882823,77,2.088620689655172,2.199,lavamanos
1601884551,1601884756,205,0.62,0.864,lavaplatos
1601884952,1601885419,467,1.734915254237288,8.422,lavamanos
1601887551,1601890095,2544,1.816,4.81,lavaplatos
1601890266,1601890286,20,1.0073684210526317,0.341,lavamanos
1601894253,1601898174,3921,2.851627906976744,13.793,lavaplatos
1601897286,1601897646,360,0.72,4.319999999999999,inodoro
1601897295,1601897333,38,2.295,0.435,lavamanos
1601902959,1601904876,1917,4.965961538461538,87.606,ducha
1601903578,1601903633,55,1.8176470588235287,1.677,lavamanos
1601904485,1601904502,17,0.8785714285714286,0.274,lavamanos
1601904826,1601905186,360,0.72,4.319999999999999,inodoro
1601906127,1601906190,63,4.192258064516129,2.456,lavamanos
1601914446,1601914499,53,1.6975,0.99,lavamanos
1601914584,1601914593,9,0.42,0.06,lavaplatos
1601916185,1601916545,360,0.72,4.319999999999999,inodoro
1601927744,1601927788,44,1.9926315789473683,0.807,lavamanos
1601928990,1601929350,360,0.72,4.319999999999999,inodoro
1601929171,1601929173,2,1.6,0.08,lavaplatos
1601933824,1601933969,145,1.47,5.521,ducha
1601943056,1601943062,6,0.12,0.014,lavaplatos
1601963513,1601964647,1134,2.846865671641791,13.111,lavaplatos
1601963853,1601964213,360,0.72,4.319999999999999,inodoro
1601965228,1601965302,74,2.657142857142857,3.333,lavamanos
1601965307,1601965729,422,5.157857142857142,36.345,ducha
1601966184,1601966220,36,0.9866666666666666,0.226,lavamanos
1601967072,1601967432,360,0.72,4.319999999999999,inodoro
1601969158,1601969163,5,2.91,0.2,lavamanos
1601971481,1601971599,118,2.3277272727272726,2.034,lavamanos
1601979068,1601979097,29,7.720714285714284,3.751,lavaplatos
1601984893,1601986934,2041,2.8726530612244896,34.87,lavaplatos
1601992129,1601992157,28,0.54,0.093,lavamanos
1601993729,1601993852,123,1.7734615384615384,3.284,lavaplatos
1601994947,1601994996,49,1.0472727272727271,0.664,lavamanos
1602013049,1602013068,19,0.7466666666666667,0.25,lavamanos
1602013168,1602013528,360,0.72,4.319999999999999,inodoro
1602013790,1602014497,707,2.038736842105263,10.658,lavaplatos
1602020303,1602020347,44,0.12,0.09,lavamanos
1602020396,1602020440,44,2.6175,0.423,lavaplatos
1602051687,1602052286,599,2.158333333333333,1.546,lavaplatos
1602052294,1602052654,360,0.72,4.319999999999999,inodoro
1602052527,1602052643,116,1.8296296296296293,2.691,lavamanos
1602052640,1602053020,380,5.534511627906976,21.713,ducha
1602053945,1602054305,360,0.72,4.319999999999999,inodoro
1602054820,1602055180,360,0.72,4.319999999999999,inodoro
1602065441,1602065657,216,0.12,0.434,lavaplatos
1602067610,1602067611,1,0.36,0.012,lavamanos
1602071486,1602073551,2065,2.266060606060606,5.478,lavaplatos
1602072301,1602072353,52,1.815,0.332,lavamanos
1602074333,1602074335,2,0.3799999999999999,0.019,lavamanos
1602084654,1602084672,18,0.97,0.123,lavaplatos
1602084937,1602085297,360,0.72,4.319999999999999,inodoro
1602085091,1602085459,368,6.433565217391304,39.521,ducha
1602085829,1602085889,60,3.5576470588235294,2.255,lavamanos
1602094760,1602094772,12,0.785,0.17,lavamanos
1602095043,1602095080,37,1.98,1.251,lavaplatos
1602095950,1602096004,54,1.68,0.65,lavamanos
1602096774,1602097661,887,1.87,3.597,lavamanos
1602103602,1602103667,65,0.12,0.132,lavaplatos
1602106086,1602106090,4,1.6,0.142,lavamanos
1602107061,1602107067,6,2.2285714285714286,0.26,lavaplatos
1602107725,1602107756,31,4.174285714285714,2.104,lavamanos
1602107817,1602108177,360,0.72,4.319999999999999,inodoro
1602120568,1602120572,4,0.12,0.01,lavaplatos
1602140224,1602140584,360,0.72,4.319999999999999,inodoro
1602140611,1602140971,360,0.72,4.319999999999999,inodoro
1602140753,1602144002,3249,2.89625,39.444,lavaplatos
1602142818,1602143091,273,1.7242105263157894,1.226,lavamanos
1602144094,1602144318,224,2.78,10.208,lavamanos
1602147017,1602147529,512,1.7819512195121952,4.164,lavamanos
1602147542,1602147824,282,5.170867924528301,24.447,ducha
1602148320,1602148327,7,0.735,0.098,lavamanos
1602149874,1602150234,360,0.72,4.319999999999999,inodoro
1602159091,1602159118,27,1.635,0.491,lavamanos
1602159245,1602162154,2909,2.6022857142857143,37.476,lavaplatos
1602163070,1602163070,1,3.36,0.056,lavamanos
1602166401,1602166442,41,1.635,0.519,lavamanos
1602168577,1602168628,51,0.5057142857142857,0.165,lavaplatos
1602169072,1602169098,26,0.75,0.193,lavamanos
1602177096,1602177112,16,0.7949999999999999,0.124,lavamanos
1602177157,1602177517,360,0.72,4.319999999999999,inodoro
1602179193,1602179553,360,0.72,4.319999999999999,inodoro
1602181146,1602182210,1064,2.305862068965517,6.035,lavaplatos
1602182342,1602182380,38,1.62,0.559,lavamanos
1602194306,1602194666,360,0.72,4.319999999999999,inodoro
1602194350,1602194477,127,2.9986363636363635,2.57,lavamanos
1602195449,1602195733,284,1.9816216216216211,5.15,lavaplatos
1602208170,1602208177,7,0.18,0.018,lavaplatos
1602222598,1602224092,1494,1.592,7.607,lavaplatos
1602223289,1602223370,81,0.9241558441558442,1.267,lavamanos
1602223513,1602223698,185,3.92393063583815,12.077,ducha
1602223746,1602224106,360,0.72,4.319999999999999,inodoro
1602224653,1602225103,450,0.6811764705882353,1.097,lavamanos
1602226509,1602226509,1,0.8999999999999999,0.015,lavaplatos
1602228072,1602228432,360,0.72,4.319999999999999,inodoro
1602229664,1602229940,276,5.493461538461538,25.438,ducha
